fixture_id,season_id,competition_id,actual_result,actual_score,v4_p_h,v4_p_d,v4_p_a,e10_p_h,e10_p_d,e10_p_a,abs_elo_diff,lambda_home,lambda_away
365992646,667780,423,H,3-0,0.3362,0.2597,0.4041,0.3192,0.2952,0.3857,62.2,1.256,1.402
366806653,725788,477,H,3-1,0.3555,0.2471,0.3974,0.3463,0.2656,0.3882,190.7,1.407,1.501
366806662,762170,419,D,2-2,0.4653,0.2542,0.2804,0.4557,0.2736,0.2707,163.7,1.531,1.13
367329875,762170,419,H,2-0,0.5372,0.2558,0.2071,0.5197,0.2858,0.1945,82.1,1.551,0.855
367329916,602681,499,H,2-0,0.4972,0.2617,0.2412,0.4854,0.2842,0.2304,121.5,1.49,0.952
367329964,725788,477,A,0-2,0.1502,0.1912,0.6586,0.1431,0.2055,0.6514,171.8,0.951,2.205
367329965,725788,477,A,2-4,0.3259,0.2526,0.4215,0.314,0.2771,0.4089,100.6,1.281,1.492
367329966,725788,477,A,0-1,0.5249,0.2394,0.2357,0.5024,0.2768,0.2208,50.7,1.709,1.063
367329967,725788,477,H,3-1,0.2521,0.2275,0.5204,0.2352,0.2707,0.4941,5.3,1.223,1.849
367329968,725788,477,D,3-3,0.4051,0.2455,0.3493,0.396,0.2638,0.3402,168.3,1.53,1.404
367330015,762170,419,D,2-2,0.2978,0.2504,0.4518,0.2824,0.2844,0.4332,63.0,1.214,1.553
367330222,602681,499,H,4-3,0.412,0.2535,0.3345,0.3865,0.3015,0.312,2.2,1.469,1.298
367330261,725788,477,H,5-0,0.8933,0.0716,0.0351,0.8908,0.0766,0.0326,435.1,3.752,0.737
367330318,602681,499,A,1-3,0.2787,0.2689,0.4524,0.2564,0.3214,0.4223,4.6,1.035,1.397
367857020,602681,499,A,0-1,0.6601,0.2101,0.1298,0.6522,0.2259,0.1219,284.3,1.911,0.705
367857041,762170,419,D,1-1,0.6315,0.2175,0.1511,0.6232,0.2339,0.1428,169.4,1.877,0.788
367857070,602681,499,H,4-1,0.6844,0.1965,0.1191,0.677,0.2113,0.1117,388.8,2.034,0.707
367857071,602681,499,A,0-1,0.4063,0.2658,0.328,0.3951,0.2879,0.317,130.1,1.358,1.192
367857327,725788,477,H,2-1,0.5338,0.2322,0.234,0.5183,0.2594,0.2223,80.5,1.79,1.107
367857369,725793,200,A,1-2,0.3124,0.2615,0.4261,0.2984,0.291,0.4106,83.8,1.179,1.422
367857370,725793,200,H,2-1,0.6312,0.1992,0.1696,0.6238,0.214,0.1622,232.7,2.144,1.017
367857371,725793,200,D,1-1,0.3832,0.2698,0.347,0.3671,0.3015,0.3314,78.9,1.288,1.212
367857372,725793,200,H,1-0,0.6157,0.2182,0.1661,0.6074,0.2348,0.1578,274.6,1.895,0.866
367857373,725793,200,H,4-0,0.5779,0.2113,0.2108,0.5702,0.2267,0.2031,308.1,2.045,1.16
367857374,725793,200,H,2-0,0.6345,0.1965,0.1689,0.6273,0.211,0.1617,368.5,2.181,1.035
367857375,725793,200,H,1-0,0.496,0.2469,0.2571,0.4866,0.2657,0.2477,271.1,1.623,1.097
367857376,725793,200,A,1-2,0.3678,0.2391,0.3932,0.3591,0.2565,0.3845,161.4,1.513,1.571
367857377,725793,200,H,3-1,0.2494,0.2337,0.5168,0.233,0.2752,0.4918,30.0,1.162,1.772
367857748,725788,477,A,0-4,0.4187,0.2423,0.339,0.3983,0.2809,0.3209,39.7,1.587,1.406
367857752,602681,499,H,1-0,0.229,0.2433,0.5277,0.2197,0.2618,0.5185,149.6,1.011,1.669
367857768,762170,419,H,2-0,0.378,0.2788,0.3432,0.3659,0.3029,0.3312,119.5,1.218,1.147
367857785,602681,499,H,1-0,0.5778,0.2305,0.1917,0.568,0.2494,0.1826,136.9,1.789,0.923
367857786,762170,419,A,0-1,0.5556,0.2482,0.1962,0.5463,0.2669,0.1869,302.6,1.617,0.848
367857787,762170,419,H,2-0,0.4061,0.2533,0.3406,0.3949,0.2754,0.3297,117.1,1.46,1.316
367857788,762170,419,H,6-0,0.8008,0.1275,0.0717,0.796,0.137,0.067,401.5,2.821,0.748
367857789,762170,419,A,1-2,0.1649,0.2094,0.6257,0.1569,0.2253,0.6178,209.5,0.915,1.998
368374796,762170,419,D,1-1,0.2912,0.2572,0.4516,0.2697,0.3069,0.4234,4.9,1.145,1.491
368374797,762170,419,A,0-1,0.3362,0.285,0.3789,0.3167,0.3251,0.3583,58.9,1.096,1.182
368374798,762170,419,H,3-2,0.5669,0.2384,0.1947,0.5563,0.2585,0.1852,128.4,1.71,0.893
368374799,762170,419,A,1-2,0.61,0.2178,0.1723,0.6017,0.2343,0.164,168.2,1.91,0.902
368374800,762170,419,H,5-2,0.3369,0.2511,0.412,0.3169,0.2935,0.3896,34.1,1.324,1.49
368374801,762170,419,H,2-1,0.3991,0.2833,0.3176,0.388,0.3053,0.3067,148.6,1.227,1.062
368374802,762170,419,A,0-2,0.3628,0.2562,0.381,0.339,0.3046,0.3564,4.6,1.348,1.388
368374803,762170,419,H,4-0,0.5287,0.2511,0.2202,0.5179,0.2719,0.2102,133.0,1.592,0.93
368374804,762170,419,H,1-0,0.2808,0.2546,0.4646,0.2614,0.3002,0.4384,28.7,1.129,1.528
368374805,762170,419,A,1-3,0.4484,0.2665,0.2851,0.4324,0.2964,0.2712,84.9,1.411,1.068
368374806,762170,419,D,1-1,0.235,0.2447,0.5203,0.222,0.2753,0.5027,75.0,1.026,1.653
368374807,762170,419,H,2-0,0.464,0.2501,0.2858,0.4499,0.2765,0.2736,91.3,1.568,1.176
368374808,762170,419,H,2-1,0.3588,0.2645,0.3767,0.3358,0.3113,0.3529,28.5,1.275,1.313
368374809,762170,419,H,4-2,0.5884,0.2244,0.1873,0.5798,0.2415,0.1787,215.8,1.853,0.939
368374810,762170,419,H,2-1,0.6023,0.2138,0.1839,0.5942,0.2299,0.1759,356.1,1.976,0.993
368374811,762170,419,H,3-2,0.5591,0.2321,0.2089,0.5502,0.2497,0.2,251.8,1.784,0.994
368374812,762170,419,H,1-0,0.6382,0.2138,0.148,0.6301,0.23,0.1399,304.3,1.911,0.791
368374813,762170,419,D,1-1,0.3851,0.2608,0.3541,0.3715,0.2877,0.3408,93.4,1.359,1.292
368374814,762170,419,A,1-2,0.4268,0.2678,0.3054,0.4096,0.3002,0.2903,76.2,1.374,1.119
368374815,762170,419,H,1-0,0.3144,0.2689,0.4167,0.2907,0.3208,0.3885,0.6,1.137,1.351
368374816,762170,419,H,4-2,0.4541,0.2516,0.2943,0.4412,0.2762,0.2826,100.5,1.544,1.194
368374817,762170,419,H,3-2,0.4848,0.2491,0.2662,0.4753,0.268,0.2567,214.1,1.595,1.116
368374818,762170,419,H,2-1,0.4505,0.2531,0.2964,0.4329,0.2854,0.2816,70.0,1.526,1.189
368374819,762170,419,A,2-3,0.306,0.2588,0.4352,0.2852,0.3053,0.4095,26.4,1.179,1.458
368374820,762170,419,H,2-1,0.5644,0.23,0.2056,0.5557,0.2474,0.1969,268.1,1.806,0.993
368374821,762170,419,H,3-2,0.3664,0.2643,0.3694,0.3424,0.3123,0.3453,22.9,1.294,1.3
368374822,762170,419,D,1-1,0.3685,0.2562,0.3753,0.3501,0.2932,0.3567,55.1,1.36,1.375
368374823,762170,419,H,3-0,0.6427,0.2063,0.1509,0.6349,0.222,0.1431,339.7,2.005,0.851
368374824,762170,419,H,3-0,0.8271,0.1136,0.0594,0.8228,0.122,0.0551,438.0,2.972,0.707
368374825,762170,419,A,1-2,0.3925,0.2734,0.3342,0.3811,0.296,0.323,130.7,1.28,1.159
368374826,762170,419,H,1-0,0.5341,0.2553,0.2105,0.5033,0.3039,0.1928,26.3,1.554,0.87
368374827,762170,419,H,3-1,0.4968,0.2503,0.2529,0.4873,0.2694,0.2433,187.1,1.59,1.059
368374828,762170,419,H,2-0,0.7869,0.1349,0.0782,0.7819,0.145,0.0731,411.4,2.736,0.762
368374829,762170,419,A,1-4,0.1086,0.1568,0.7346,0.1028,0.1683,0.7288,268.4,0.895,2.57
368374830,762170,419,H,2-0,0.2445,0.2655,0.4899,0.227,0.3085,0.4645,46.4,0.943,1.455
368374831,762170,419,H,2-1,0.6479,0.2023,0.1498,0.6402,0.2177,0.1421,204.4,2.052,0.87
368374832,762170,419,H,3-2,0.5798,0.2355,0.1847,0.5708,0.2533,0.1758,280.6,1.732,0.862
368374833,762170,419,D,1-1,0.3874,0.2895,0.323,0.3737,0.3165,0.3098,104.3,1.17,1.042
368374834,762170,419,D,2-2,0.4382,0.2601,0.3017,0.4194,0.2948,0.2858,65.7,1.45,1.158
368374835,762170,419,D,1-1,0.4121,0.2748,0.3131,0.4017,0.2956,0.3027,223.4,1.302,1.098
368374836,762170,419,A,1-3,0.0314,0.0751,0.8936,0.0286,0.0807,0.8908,255.0,0.588,3.473
368374837,762170,419,H,2-1,0.8556,0.0952,0.0492,0.8521,0.1022,0.0457,440.5,3.288,0.732
368374838,762170,419,H,1-0,0.5259,0.2408,0.2333,0.515,0.2616,0.2234,122.8,1.694,1.044
368374839,762170,419,A,1-2,0.2272,0.2293,0.5436,0.2155,0.2568,0.5276,78.0,1.098,1.824
368374840,762170,419,D,0-0,0.2725,0.2484,0.4791,0.2542,0.2921,0.4538,31.9,1.143,1.598
368374841,762170,419,H,1-0,0.3335,0.2814,0.3851,0.3167,0.316,0.3673,73.6,1.11,1.214
368374842,762170,419,A,0-1,0.4572,0.2583,0.2845,0.4462,0.2798,0.274,131.0,1.487,1.116
368374843,762170,419,H,2-0,0.5681,0.2317,0.2001,0.5593,0.2493,0.1913,153.3,1.783,0.956
368374844,762170,419,A,1-2,0.561,0.239,0.2,0.5519,0.2571,0.1909,167.7,1.706,0.913
368374845,762170,419,H,1-0,0.5366,0.2395,0.2239,0.5259,0.26,0.2142,124.4,1.708,1.014
368374846,762170,419,A,0-3,0.3291,0.2551,0.4158,0.3132,0.2888,0.3981,65.7,1.271,1.46
368374847,762170,419,H,2-1,0.612,0.2231,0.165,0.6035,0.24,0.1565,266.8,1.839,0.832
368374848,762170,419,D,1-1,0.2293,0.2389,0.5318,0.2189,0.2617,0.5195,106.3,1.04,1.714
368374849,762170,419,H,3-1,0.3858,0.2832,0.331,0.3746,0.3055,0.3199,142.5,1.205,1.094
368374850,762170,419,A,1-2,0.3393,0.2555,0.4052,0.3164,0.304,0.3796,0.4,1.296,1.44
368374851,762170,419,H,4-1,0.0795,0.1352,0.7854,0.0744,0.1452,0.7803,252.3,0.775,2.745
368374852,762170,419,H,2-1,0.9382,0.0451,0.0167,0.9366,0.0484,0.0151,468.9,4.165,0.557
368374853,762170,419,H,3-1,0.5861,0.2095,0.2044,0.5785,0.2248,0.1968,233.0,2.063,1.141
368374854,762170,419,H,2-1,0.352,0.265,0.383,0.3274,0.3155,0.3571,7.4,1.256,1.322
368374855,762170,419,A,0-2,0.354,0.2572,0.3888,0.3436,0.2781,0.3783,137.2,1.319,1.394
368374856,762170,419,A,0-1,0.3949,0.2609,0.3442,0.3823,0.2856,0.332,105.0,1.376,1.267
368374857,762170,419,A,0-1,0.1572,0.2159,0.6269,0.149,0.2323,0.6187,236.5,0.831,1.906
368374858,762170,419,H,1-0,0.693,0.1879,0.1191,0.6858,0.2022,0.112,271.0,2.14,0.755
368374859,762170,419,A,0-2,0.2728,0.2523,0.4749,0.2555,0.2927,0.4518,46.0,1.117,1.557
368374860,762170,419,A,1-3,0.4939,0.2514,0.2547,0.4843,0.2706,0.2452,149.8,1.579,1.059
368374861,762170,419,D,1-1,0.4895,0.2536,0.2568,0.4783,0.2753,0.2464,124.6,1.555,1.053
368374862,762170,419,D,0-0,0.5013,0.261,0.2376,0.4825,0.2939,0.2236,73.9,1.497,0.942
368374863,762170,419,D,0-0,0.2909,0.2734,0.4357,0.2789,0.2982,0.4229,111.4,1.046,1.345
368374864,762170,419,A,0-2,0.2449,0.247,0.508,0.2316,0.2782,0.4902,73.3,1.05,1.627
368374865,762170,419,H,3-0,0.6055,0.22,0.1745,0.5972,0.2368,0.1661,217.8,1.887,0.9
368374866,762170,419,D,2-2,0.491,0.2367,0.2723,0.4822,0.2543,0.2635,155.6,1.729,1.23
368374867,762170,419,H,1-0,0.4909,0.2502,0.2589,0.4814,0.2692,0.2493,179.0,1.588,1.082
368374868,762170,419,D,3-3,0.4297,0.2599,0.3104,0.4156,0.2868,0.2976,93.4,1.441,1.185
368374869,762170,419,A,2-3,0.3764,0.2758,0.3478,0.3649,0.2987,0.3364,129.3,1.234,1.175
368374870,762170,419,H,1-0,0.42,0.2752,0.3048,0.4088,0.2974,0.2939,137.7,1.311,1.074
368374871,762170,419,H,2-1,0.4031,0.2292,0.3678,0.3931,0.249,0.3579,104.6,1.703,1.619
368374872,762170,419,H,3-1,0.8306,0.1092,0.0602,0.8266,0.1172,0.0562,479.2,3.098,0.764
368374873,762170,419,A,1-2,0.3572,0.2556,0.3872,0.3362,0.2987,0.3652,34.9,1.34,1.405
368374874,762170,419,H,2-1,0.5165,0.2557,0.2278,0.5068,0.2751,0.2181,150.5,1.548,0.934
368374875,762170,419,H,4-0,0.8222,0.1157,0.0621,0.8179,0.1243,0.0578,419.8,2.962,0.726
368374876,762170,419,D,0-0,0.3049,0.2638,0.4313,0.2839,0.3105,0.4056,30.1,1.143,1.411
368374877,762170,419,H,3-2,0.3559,0.2817,0.3624,0.3307,0.3323,0.337,26.3,1.157,1.17
368374878,762170,419,H,3-1,0.7459,0.1575,0.0966,0.7399,0.1695,0.0906,389.4,2.473,0.774
368374879,762170,419,H,1-0,0.4061,0.266,0.3279,0.3868,0.3027,0.3105,61.9,1.356,1.191
368374880,762170,419,H,3-0,0.8869,0.0758,0.0373,0.8842,0.0812,0.0346,519.9,3.65,0.728
368374881,762170,419,H,5-2,0.812,0.1203,0.0677,0.8076,0.1292,0.0632,489.0,2.933,0.762
368374882,762170,419,H,4-1,0.8114,0.1213,0.0672,0.8069,0.1304,0.0627,492.2,2.902,0.745
368374883,762170,419,H,2-1,0.4358,0.2602,0.304,0.4154,0.2978,0.2868,56.7,1.447,1.164
368374884,762170,419,H,1-0,0.6346,0.2176,0.1478,0.6264,0.234,0.1396,260.2,1.87,0.77
368374885,762170,419,A,2-4,0.1697,0.1999,0.6303,0.1623,0.2148,0.6229,178.3,1.013,2.134
368374886,762170,419,D,1-1,0.3846,0.2729,0.3426,0.3584,0.3234,0.3182,19.7,1.269,1.182
368374887,762170,419,A,0-2,0.3537,0.25,0.3963,0.3392,0.2795,0.3812,76.1,1.377,1.472
368374888,762170,419,D,0-0,0.1511,0.1996,0.6493,0.1436,0.2147,0.6417,203.6,0.896,2.091
368374889,762170,419,H,1-0,0.2785,0.2606,0.4609,0.2601,0.3032,0.4368,43.5,1.083,1.472
368374890,762170,419,H,1-0,0.3957,0.2814,0.3229,0.379,0.3138,0.3073,80.6,1.233,1.085
368374891,762170,419,A,0-2,0.2686,0.2512,0.4802,0.2547,0.2823,0.4629,74.3,1.11,1.572
368374892,762170,419,H,4-0,0.7281,0.1601,0.1118,0.7222,0.1719,0.1059,301.9,2.53,0.896
368374893,762170,419,A,0-1,0.4424,0.2704,0.2872,0.4211,0.3089,0.27,59.3,1.374,1.052
368374894,762170,419,D,2-2,0.1384,0.1887,0.6729,0.1313,0.2029,0.6658,298.1,0.887,2.201
368374895,762170,419,H,2-1,0.4869,0.2509,0.2622,0.4741,0.2749,0.2509,104.8,1.579,1.089
368374896,762170,419,A,0-1,0.1874,0.2378,0.5749,0.1782,0.2567,0.5652,147.0,0.862,1.712
368374897,762170,419,A,1-3,0.3578,0.2786,0.3635,0.3449,0.3045,0.3506,107.4,1.179,1.191
368374898,762170,419,D,0-0,0.2847,0.2678,0.4475,0.2628,0.3185,0.4187,16.7,1.059,1.4
368374899,762170,419,H,1-0,0.4827,0.2488,0.2685,0.4732,0.2677,0.2591,162.6,1.596,1.126
368374900,762170,419,H,3-1,0.8179,0.1174,0.0648,0.8135,0.1261,0.0604,452.1,2.961,0.749
368374901,762170,419,H,1-0,0.3904,0.2815,0.3281,0.3799,0.3026,0.3175,150.3,1.223,1.097
368374902,762170,419,D,2-2,0.4161,0.2703,0.3135,0.4007,0.2999,0.2994,87.1,1.34,1.126
368374903,762170,419,A,2-3,0.3337,0.259,0.4073,0.3184,0.2909,0.3907,73.6,1.255,1.414
368374904,762170,419,H,1-0,0.4576,0.252,0.2904,0.4469,0.273,0.2801,128.2,1.544,1.178
368374905,762170,419,H,1-0,0.8058,0.1225,0.0717,0.8013,0.1315,0.0672,421.8,2.934,0.795
368374906,762170,419,H,2-0,0.5745,0.2097,0.2158,0.5669,0.2248,0.2083,182.5,2.074,1.201
368374907,762170,419,A,1-3,0.0946,0.1452,0.7602,0.0892,0.1559,0.7549,316.2,0.856,2.685
368374908,762170,419,D,1-1,0.493,0.2632,0.2437,0.4813,0.2858,0.2329,122.3,1.475,0.952
368374909,762170,419,H,1-0,0.3564,0.2736,0.37,0.3357,0.3155,0.3488,49.6,1.209,1.237
368374910,762170,419,A,0-2,0.3006,0.2537,0.4457,0.2798,0.3009,0.4193,18.2,1.198,1.515
368374911,762170,419,H,2-0,0.509,0.2483,0.2427,0.4996,0.2672,0.2333,174.3,1.615,1.034
368374912,762170,419,A,3-5,0.2468,0.2217,0.5316,0.2378,0.2407,0.5215,114.3,1.25,1.925
368374913,762170,419,D,0-0,0.3373,0.2775,0.3852,0.3192,0.3148,0.366,64.5,1.141,1.24
368374914,762170,419,D,0-0,0.1482,0.1947,0.6571,0.1409,0.2093,0.6498,194.8,0.912,2.15
368374915,762170,419,D,1-1,0.4008,0.2701,0.3291,0.3899,0.2919,0.3183,140.7,1.317,1.167
368374916,762170,419,H,2-0,0.618,0.217,0.165,0.6098,0.2335,0.1567,319.3,1.907,0.867
368374917,762170,419,H,2-0,0.8264,0.1115,0.0621,0.8223,0.1197,0.058,437.1,3.069,0.77
368374918,762170,419,H,2-1,0.6774,0.195,0.1276,0.67,0.2099,0.1202,317.5,2.079,0.771
368374919,762170,419,H,2-0,0.3609,0.2748,0.3643,0.3366,0.3234,0.3399,29.3,1.21,1.217
368374920,762170,419,A,1-2,0.1776,0.2244,0.598,0.169,0.2415,0.5895,219.3,0.89,1.841
368374921,762170,419,D,0-0,0.3292,0.2653,0.4055,0.3057,0.3155,0.3788,12.5,1.199,1.361
368374922,762170,419,A,1-2,0.4466,0.2704,0.283,0.4364,0.2908,0.2728,167.8,1.379,1.039
368374923,762170,419,H,4-0,0.3557,0.2757,0.3686,0.3298,0.328,0.3421,11.4,1.193,1.22
368374924,762170,419,D,1-1,0.2686,0.2433,0.4881,0.25,0.2886,0.4614,19.5,1.165,1.655
368374925,762170,419,H,4-0,0.5729,0.2344,0.1928,0.564,0.2522,0.1838,235.3,1.749,0.906
368374926,762170,419,D,0-0,0.2839,0.2675,0.4486,0.2633,0.3149,0.4218,31.5,1.058,1.403
368374927,762170,419,H,4-1,0.4461,0.2731,0.2808,0.4358,0.2936,0.2705,158.5,1.359,1.018
368374928,762170,419,D,1-1,0.5118,0.2663,0.2219,0.5005,0.2881,0.2114,129.9,1.46,0.861
368374929,762170,419,A,1-3,0.2691,0.2466,0.4843,0.2598,0.2653,0.4749,149.0,1.144,1.62
368374930,762170,419,D,1-1,0.4176,0.2732,0.3092,0.4052,0.2975,0.2974,115.0,1.322,1.097
368374931,762170,419,D,1-1,0.3631,0.2761,0.3608,0.338,0.3263,0.3357,23.8,1.206,1.201
368374932,762170,419,D,1-1,0.5014,0.2675,0.2312,0.4904,0.2889,0.2207,136.6,1.446,0.888
368374933,762170,419,H,5-1,0.6674,0.1837,0.1489,0.6607,0.1972,0.1421,287.2,2.315,1.003
368374934,762170,419,D,1-1,0.2954,0.2538,0.4509,0.2853,0.2741,0.4406,142.0,1.182,1.521
368374935,762170,419,A,1-2,0.3098,0.2732,0.417,0.2933,0.3085,0.3982,69.0,1.099,1.321
368374936,762170,419,H,1-0,0.3508,0.2659,0.3833,0.3305,0.3074,0.3621,47.2,1.247,1.316
368374937,762170,419,H,2-1,0.4744,0.2643,0.2613,0.4624,0.2875,0.2501,118.2,1.454,1.006
368374938,762170,419,D,1-1,0.4291,0.2631,0.3079,0.419,0.2831,0.2979,151.8,1.414,1.156
368374939,762170,419,A,0-1,0.3979,0.266,0.3361,0.3714,0.3164,0.3122,11.8,1.342,1.211
368374940,762170,419,H,3-1,0.6314,0.2101,0.1585,0.6234,0.2261,0.1505,349.9,1.976,0.873
368374941,762170,419,H,1-0,0.6625,0.1992,0.1382,0.6549,0.2144,0.1307,380.2,2.059,0.816
368374942,762170,419,H,3-0,0.4379,0.2688,0.2934,0.4277,0.2891,0.2832,175.8,1.381,1.079
368374943,762170,419,A,0-2,0.5418,0.2445,0.2137,0.5325,0.2631,0.2044,175.1,1.655,0.94
368374944,762170,419,A,0-1,0.3728,0.2821,0.3451,0.3544,0.3184,0.3273,68.7,1.188,1.132
368374945,762170,419,H,2-1,0.2717,0.2512,0.4771,0.2575,0.2833,0.4592,70.8,1.121,1.57
368374946,762170,419,H,3-1,0.4338,0.2602,0.306,0.4098,0.3039,0.2863,38.2,1.444,1.169
368374947,762170,419,D,1-1,0.4075,0.2796,0.3129,0.3965,0.3015,0.302,146.5,1.263,1.07
368374948,762170,419,D,1-1,0.4483,0.2553,0.2965,0.4374,0.2766,0.286,128.4,1.504,1.175
368374949,762170,419,H,2-1,0.5419,0.2348,0.2233,0.533,0.2526,0.2144,202.8,1.759,1.042
368374950,762170,419,A,0-2,0.4348,0.28,0.2852,0.423,0.303,0.2739,128.3,1.299,0.995
368374951,762170,419,H,3-1,0.5868,0.2234,0.1897,0.5784,0.2404,0.1812,214.5,1.866,0.958
368374952,762170,419,D,1-1,0.5002,0.2501,0.2497,0.4821,0.282,0.2359,72.5,1.594,1.049
368374953,762170,419,D,0-0,0.3061,0.2556,0.4382,0.2852,0.3027,0.4122,20.9,1.201,1.488
368374954,762170,419,H,2-1,0.2915,0.2721,0.4364,0.2798,0.2962,0.424,115.7,1.054,1.355
368374955,762170,419,D,2-2,0.3889,0.2633,0.3478,0.3655,0.3086,0.3259,33.1,1.347,1.259
368374956,762170,419,D,1-1,0.4726,0.2544,0.273,0.4581,0.2814,0.2606,91.3,1.537,1.104
368374957,762170,419,A,0-2,0.3557,0.2621,0.3822,0.3356,0.3029,0.3614,47.1,1.286,1.343
368374958,762170,419,A,1-2,0.2924,0.2509,0.4566,0.2745,0.2918,0.4337,42.0,1.192,1.553
368374959,762170,419,H,3-0,0.2635,0.2588,0.4777,0.2533,0.2794,0.4672,144.2,1.045,1.502
368374960,762170,419,H,4-1,0.7427,0.1572,0.1001,0.7368,0.169,0.0942,381.4,2.504,0.811
368374961,762170,419,H,2-1,0.6181,0.2126,0.1693,0.61,0.2287,0.1613,257.8,1.966,0.919
368374962,762170,419,H,2-0,0.5617,0.2333,0.2051,0.5528,0.251,0.1962,182.5,1.769,0.969
368374963,762170,419,H,4-2,0.5748,0.2335,0.1917,0.566,0.2512,0.1828,301.3,1.758,0.906
368374964,762170,419,A,0-1,0.39,0.2831,0.3269,0.3786,0.3058,0.3156,136.7,1.213,1.085
368374965,762170,419,H,2-1,0.1714,0.2134,0.6152,0.1633,0.2296,0.6071,192.7,0.926,1.96
368374966,762170,419,D,1-1,0.5397,0.2343,0.226,0.5309,0.2521,0.2171,240.1,1.765,1.057
368374967,762170,419,D,3-3,0.5753,0.2329,0.1918,0.5665,0.2506,0.183,218.7,1.764,0.91
368374968,762170,419,H,2-0,0.3306,0.2607,0.4087,0.3134,0.2969,0.3897,60.5,1.235,1.403
368374969,762170,419,H,3-2,0.4412,0.2675,0.2913,0.4311,0.2878,0.2811,172.6,1.395,1.08
368374970,762170,419,A,0-1,0.3015,0.2533,0.4452,0.2817,0.2979,0.4204,29.8,1.204,1.518
368374971,762170,419,D,1-1,0.3231,0.2671,0.4098,0.3002,0.3166,0.3833,20.0,1.171,1.354
368374972,762170,419,D,2-2,0.5625,0.2297,0.2078,0.5538,0.2471,0.1991,273.7,1.81,1.005
368374973,762170,419,A,0-1,0.1913,0.232,0.5767,0.1825,0.2497,0.5679,164.6,0.913,1.773
368374974,762170,419,A,0-1,0.192,0.2101,0.5979,0.1842,0.2257,0.59,162.4,1.066,2.036
368374975,762170,419,A,1-2,0.2518,0.2435,0.5047,0.2417,0.2645,0.4938,121.6,1.1,1.662
368374976,762170,419,H,2-0,0.3038,0.2797,0.4164,0.2826,0.3264,0.391,39.2,1.046,1.276
368374977,762170,419,H,4-1,0.739,0.1504,0.1106,0.7337,0.161,0.1053,260.1,2.712,0.978
368374978,762170,419,H,2-1,0.4268,0.257,0.3161,0.4041,0.299,0.2968,41.1,1.461,1.221
368374979,762170,419,A,0-4,0.4723,0.2389,0.2888,0.4621,0.2588,0.2791,125.1,1.691,1.273
368374980,762170,419,H,2-0,0.516,0.2339,0.2501,0.5072,0.2514,0.2414,207.6,1.77,1.163
368374981,762170,419,H,3-2,0.5652,0.2211,0.2137,0.557,0.2376,0.2054,199.5,1.917,1.095
368374982,762170,419,H,2-1,0.132,0.1853,0.6827,0.125,0.1993,0.6757,250.9,0.865,2.226
368374983,762170,419,A,1-2,0.2824,0.2358,0.4818,0.2672,0.2709,0.4619,50.5,1.276,1.734
368374984,762170,419,H,1-0,0.3222,0.2663,0.4115,0.307,0.298,0.3949,77.6,1.174,1.363
368374985,762170,419,H,3-1,0.4841,0.2439,0.272,0.4749,0.2623,0.2628,214.0,1.647,1.174
368374986,762170,419,D,2-2,0.3668,0.2662,0.367,0.3422,0.3154,0.3424,19.0,1.281,1.281
368374987,762170,419,H,2-0,0.314,0.2819,0.4041,0.2926,0.3278,0.3796,42.0,1.061,1.243
368374988,762170,419,H,1-0,0.5383,0.2423,0.2194,0.5291,0.2607,0.2102,185.4,1.678,0.977
368374989,762170,419,H,1-0,0.3484,0.2634,0.3881,0.3241,0.3138,0.3621,0.1,1.259,1.344
368374990,762170,419,D,0-0,0.572,0.2223,0.2057,0.5636,0.2391,0.1974,232.6,1.895,1.046
368374991,762170,419,H,4-1,0.8494,0.0992,0.0514,0.8457,0.1064,0.0478,494.5,3.217,0.727
368374992,762170,419,A,2-3,0.3761,0.2672,0.3567,0.3587,0.3017,0.3396,68.7,1.293,1.252
368374993,762170,419,A,1-2,0.3963,0.2611,0.3426,0.3705,0.3105,0.319,9.9,1.377,1.262
368374994,762170,419,H,1-0,0.3539,0.269,0.3771,0.329,0.3199,0.3511,11.7,1.233,1.282
368374995,762170,419,D,3-3,0.4778,0.2472,0.275,0.4685,0.2659,0.2656,200.7,1.609,1.16
368374996,762170,419,A,0-3,0.608,0.2202,0.1718,0.5996,0.237,0.1635,242.8,1.881,0.885
368374997,762170,419,H,3-0,0.3214,0.2674,0.4112,0.3048,0.3026,0.3926,66.9,1.165,1.354
368374998,762170,419,D,1-1,0.3883,0.2635,0.3482,0.3676,0.3039,0.3286,49.2,1.344,1.258
368374999,762170,419,D,1-1,0.7536,0.1511,0.0953,0.748,0.1624,0.0896,387.7,2.577,0.812
368375000,762170,419,H,2-1,0.2692,0.2527,0.4781,0.2596,0.2719,0.4684,160.2,1.102,1.556
368375001,762170,419,D,0-0,0.3953,0.2879,0.3168,0.3698,0.3359,0.2943,38.0,1.193,1.036
368375002,762170,419,D,0-0,0.3878,0.2525,0.3597,0.3758,0.2763,0.3479,103.9,1.433,1.371
368375003,762170,419,A,0-1,0.563,0.2268,0.2102,0.5544,0.2439,0.2016,239.0,1.845,1.036
368375004,762170,419,A,0-2,0.124,0.1931,0.6829,0.1167,0.2078,0.6755,238.5,0.758,2.091
368375005,762170,419,H,2-1,0.5239,0.239,0.2371,0.5148,0.2571,0.228,230.4,1.714,1.072
